Unique ID,Join Date,Last Source Date,First source,Last source
320439-2379,2025-09-23 06:10:00,2025-09-23 06:10:00,@yt_9_22_2025,@yt_9_22_2025
374882-2380,2025-09-23 05:37:00,2025-09-23 05:43:00,@yt_9_22_2025,@yt_9_22_2025
563899-2381,2025-09-23 04:15:00,2025-09-23 04:35:00,@yt_9_22_2025,@yt_bio
367239-2382,2025-09-23 03:54:00,2025-09-23 03:59:00,@yt_9_22_2025,@yt_9_22_2025
572879-2383,2025-09-23 01:17:00,-,-,-
848058-2384,2025-09-22 22:34:00,2025-09-22 22:35:00,@campaign-1,@campaign-1
172355-2385,2025-09-22 22:29:00,-,-,-
351962-2386,2025-09-22 22:28:00,2025-09-22 22:51:00,@yt_9_22_2025,@yt_9_22_2025
815606-2387,2025-09-22 21:20:00,2025-10-09 02:29:00,@yt_9_22_2025,@yt_9_30_2025
918127-2388,2025-09-22 20:54:00,2025-09-22 20:51:00,@campaign-1,@campaign-1
521391-2389,2025-09-22 20:43:00,2025-09-22 23:02:00,@yt_9_22_2025,@yt_9_22_2025
806974-2390,2025-09-22 19:25:00,2025-09-22 19:26:00,@yt_9_6_2025,@yt_9_6_2025
709003-2391,2025-09-22 19:20:00,-,-,-
319329-2392,2025-09-22 18:09:00,-,-,-
396429-2393,2025-09-22 17:31:00,2025-09-22 17:31:00,@yt_9_22_2025,@yt_9_22_2025
795054-2394,2025-09-22 15:43:00,2025-11-18 16:30:00,@yt_8_22_2025,@yt_11_17_2025
493671-2395,2025-09-22 15:21:00,2025-09-22 15:16:00,@campaign-1,@campaign-1
443285-2396,2025-09-22 14:53:00,2025-09-22 12:31:00,@yt_7_15_2025,@yt_7_15_2025
308580-2397,2025-09-22 14:36:00,2025-09-22 14:22:00,@yt_8_22_2025,@yt_8_22_2025
841454-2398,2025-09-22 14:18:00,-,-,-
930235-2399,2025-09-22 13:47:00,-,-,-
110623-2400,2025-09-22 13:44:00,2025-09-22 13:40:00,@campaign-1,@campaign-1
344474-2401,2025-09-22 13:10:00,2025-10-07 12:15:00,@yt_7_15_2025,@linkedinsetter
237337-2402,2025-09-22 13:09:00,-,-,-
471463-2403,2025-09-22 11:37:00,2025-09-22 11:05:00,@yt_9_22_2025,@yt_9_22_2025
774991-2404,2025-09-22 11:34:00,2025-09-22 11:19:00,@yt_9_6_2025,@linkedinbio
350797-2405,2025-09-22 11:19:00,2025-09-22 11:15:00,@campaign-1,@campaign-1
756417-2406,2025-09-22 11:15:00,-,-,-
181685-2407,2025-09-22 11:13:00,2025-09-22 11:12:00,@linkedin_organic,@linkedin_organic
568124-2408,2025-09-22 10:45:00,2025-09-22 10:43:00,@campaign-1,@campaign-1
830144-2409,2025-09-22 10:12:00,2025-09-22 10:13:00,@yt_9_22_2025,@yt_9_22_2025
699165-2410,2025-09-22 09:59:00,2025-09-22 10:01:00,@yt_9_22_2025,@yt_9_22_2025
697360-2411,2025-09-22 09:48:00,-,-,-
453424-2412,2025-09-22 09:32:00,-,-,-
880852-2413,2025-09-22 09:27:00,-,-,-
702534-2414,2025-09-22 08:44:00,-,-,-
494284-2415,2025-09-22 08:24:00,-,-,-
710347-2416,2025-09-22 08:23:00,2025-09-22 08:42:00,@campaign-1,@campaign-1
165000-2417,2025-09-22 06:47:00,-,-,-
531783-2418,2025-09-21 23:26:00,2025-09-21 23:23:00,@campaign-1,@campaign-1
269013-2419,2025-09-21 22:20:00,2025-09-22 13:48:00,@yt_bio,@yt_bio
590794-2420,2025-09-21 21:22:00,2025-09-29 18:52:00,@campaign-1,@main-campaign
479785-2421,2025-09-21 19:41:00,2025-09-21 18:21:00,@campaign-1,@campaign-1
555947-2422,2025-09-21 18:49:00,2025-09-30 17:23:00,@linkedinsetter,@google_organic
609406-2423,2025-09-21 12:28:00,2025-09-21 12:26:00,@campaign-1,@campaign-1
845667-2424,2025-09-21 12:10:00,2025-09-21 12:21:00,@linkedinbio,@linkedinbio
670131-2425,2025-09-21 08:15:00,-,-,-
516189-2426,2025-09-21 05:10:00,2025-09-22 13:08:00,@campaign-1,@linkedinsetter
471341-2427,2025-09-21 03:46:00,-,-,-
232166-2428,2025-09-21 02:57:00,2025-09-21 02:55:00,@campaign-1,@campaign-1
662112-2429,2025-09-20 20:55:00,2025-09-20 20:56:00,@campaign-1,@campaign-1
112638-2430,2025-09-20 20:27:00,2025-10-05 22:41:00,@yt_9_10_2025,@yt_10_2_2025
168269-2431,2025-09-20 19:08:00,-,-,-
469319-2432,2025-09-20 18:48:00,2025-09-20 19:02:00,@yt_9_20_2025,@yt_9_20_2025
440319-2433,2025-09-20 17:40:00,-,-,-
924076-2434,2025-09-20 17:17:00,2025-09-20 17:27:00,@campaign-1,@campaign-1
162783-2435,2025-09-20 16:48:00,2025-09-20 16:46:00,@campaign-1,@campaign-1
788322-2436,2025-09-20 16:38:00,2025-09-20 16:34:00,@campaign-1,@campaign-1
440496-2437,2025-09-20 15:17:00,-,-,-
485649-2438,2025-09-20 14:49:00,2025-09-20 14:47:00,@campaign-1,@campaign-1
860179-2439,2025-09-20 13:48:00,2025-09-20 13:53:00,@yt_bio,@bing_organic
517741-2440,2025-09-20 13:13:00,2025-09-20 13:08:00,@yt_9_6_2025,@yt_6_30_2025
303167-2441,2025-09-20 12:27:00,-,-,-
788416-2442,2025-09-20 11:47:00,-,-,-
972183-2443,2025-09-20 09:05:00,-,-,-
118483-2444,2025-09-20 06:57:00,2025-09-21 23:29:00,@linkedinbio,@linkedinsetter
581337-2445,2025-09-20 06:52:00,2025-09-20 06:48:00,@yt_9_18_2025,@yt_9_18_2025
633786-2446,2025-09-20 05:50:00,2025-09-20 05:50:00,@yt_9_6_2025,@yt_9_6_2025
700612-2447,2025-09-20 01:12:00,2025-09-20 01:09:00,@campaign-1,@campaign-1
900728-2448,2025-09-19 20:45:00,2025-09-19 20:51:00,@yt_7_15_2025,@yt_7_15_2025
452629-2449,2025-09-19 15:45:00,2025-09-22 08:05:00,@yt_9_6_2025,@google_organic
835713-2450,2025-09-19 14:54:00,2025-09-19 14:53:00,@campaign-1,@campaign-1
555082-2451,2025-09-19 13:40:00,2025-09-19 13:54:00,@yt_jess,@yt_jess
776254-2452,2025-09-19 13:31:00,-,-,-
112827-2453,2025-09-19 13:30:00,2025-09-26 15:21:00,@campaign-1,@main-campaign
843663-2454,2025-09-19 12:28:00,2025-09-19 12:30:00,@yt_6_23_2025,@yt_6_23_2025
467205-2455,2025-09-19 11:52:00,2025-09-19 11:48:00,@yt_bio,@yt_bio
167112-2456,2025-09-19 11:00:00,2025-09-22 06:43:00,@yt_9_6_2025,@google_organic
596338-2457,2025-09-19 10:54:00,2025-09-19 10:49:00,@yt_5_15_2025,@yt_5_15_2025
798819-2458,2025-09-19 10:25:00,-,-,-
720755-2459,2025-09-19 08:55:00,-,-,-
693240-2460,2025-09-19 08:46:00,2025-09-19 08:51:00,@campaign-1,@campaign-1
953000-2461,2025-09-19 08:31:00,2025-09-19 08:33:00,@linkedinbio,@linkedinbio
125210-2462,2025-09-19 01:19:00,2025-09-19 01:20:00,@yt_7_15_2025,@yt_7_15_2025
295101-2463,2025-09-18 20:55:00,2025-09-18 20:56:00,@campaign-1,@campaign-1
469987-2464,2025-09-18 19:59:00,-,-,-
340886-2465,2025-09-18 19:58:00,2025-09-19 08:42:00,@campaign-1,@google_organic
786808-2466,2025-09-18 18:26:00,2025-09-18 18:36:00,@yt_9_10_2025,@yt_9_10_2025
600505-2467,2025-09-18 17:20:00,-,-,-
233114-2468,2025-09-18 16:31:00,2025-09-18 15:48:00,@linkedinbio,@linkedinbio
463039-2469,2025-09-18 15:57:00,-,-,-
448897-2470,2025-09-18 15:56:00,2025-09-18 16:13:00,@yt_7_15_2025,@leadwarmup
186989-2471,2025-09-18 14:43:00,2025-09-18 14:28:00,@yt_9_18_2025,@yt_9_18_2025
608104-2472,2025-09-18 14:34:00,-,-,-
243371-2473,2025-09-18 13:52:00,-,-,-
443855-2474,2025-09-18 12:33:00,2025-09-18 12:33:00,@yt_9_18_2025,@yt_9_18_2025
379734-2475,2025-09-18 11:28:00,2025-09-18 11:30:00,@yt_7_15_2025,@yt_7_15_2025
923204-2476,2025-09-18 10:56:00,2025-09-20 07:40:00,@yt_9_6_2025,@leadwarmup
950367-2477,2025-09-18 09:46:00,2025-09-18 09:46:00,@linkedin_organic,@linkedin_organic
599158-2478,2025-09-18 07:41:00,-,-,-
781455-2479,2025-09-18 06:54:00,2025-09-18 06:49:00,@linkedinbio,@linkedinbio
477916-2480,2025-09-18 06:14:00,2025-09-18 06:39:00,@linkedinbio,@yt_8_22_2025
559246-2481,2025-09-18 06:02:00,2025-09-20 15:03:00,@yt_bio,@google_organic
586483-2482,2025-09-18 03:28:00,2025-09-20 10:11:00,@campaign-1,@campaign-1
482166-2483,2025-09-18 03:16:00,2025-09-18 03:10:00,@campaign-1,@campaign-1
556837-2484,2025-09-18 02:38:00,-,-,-
243278-2485,2025-09-17 22:58:00,2025-09-25 18:58:00,@campaign-1,@main-campaign
816485-2486,2025-09-17 20:44:00,2025-09-17 20:40:00,@campaign-1,@campaign-1
642335-2487,2025-09-17 17:12:00,2025-09-21 08:14:00,@linkedin_organic,@linkedinsetter
887302-2488,2025-09-17 16:05:00,-,-,-
337346-2489,2025-09-17 13:25:00,2025-09-17 13:19:00,@yt_5_15_2025,@yt_5_15_2025
339110-2490,2025-09-17 12:48:00,-,-,-
143284-2491,2025-09-17 12:30:00,2025-09-17 12:32:00,@yt_9_10_2025,@yt_9_10_2025
397850-2492,2025-09-17 12:23:00,2025-09-17 12:22:00,@instagrambio,@yt_9_10_2025
655756-2493,2025-09-17 12:13:00,2025-09-17 12:15:00,@yt_9_10_2025,@yt_9_10_2025
798986-2494,2025-09-17 10:50:00,2025-09-17 10:56:00,@instagrambio,@google_organic
747871-2495,2025-09-17 10:07:00,2025-10-06 04:57:00,@yt_6_30_2025,@google_organic
914961-2496,2025-09-17 08:24:00,-,-,-
125662-2497,2025-09-17 06:25:00,2025-10-03 19:24:00,@yt_6_30_2025,@linkedinbio
533835-2498,2025-09-16 23:15:00,2025-09-29 02:34:00,@linkedinsetter,@linkedinsetter
312079-2499,2025-09-16 20:11:00,-,-,-
926989-2500,2025-09-16 19:16:00,2025-09-16 19:14:00,@yt_6_30_2025,@yt_6_30_2025
447735-2501,2025-09-16 17:49:00,2025-09-16 17:49:00,@campaign-1,@campaign-1
731949-2502,2025-09-16 16:31:00,2025-09-16 16:27:00,@linkedinbio,@linkedinbio
521022-2503,2025-09-16 15:55:00,2025-09-16 15:57:00,@yt_7_15_2025,@yt_7_15_2025
585717-2504,2025-09-16 13:56:00,-,-,-
109657-2505,2025-09-16 13:50:00,2025-09-16 13:48:00,@campaign-1,@campaign-1
649144-2506,2025-09-16 13:47:00,-,-,-
634351-2507,2025-09-16 11:36:00,2025-09-16 11:42:00,@linkedinbio,@linkedinsetter
931837-2508,2025-09-16 10:46:00,-,-,-
521683-2509,2025-09-16 10:13:00,2025-09-16 10:12:00,@yt_7_15_2025,@yt_7_15_2025
222838-2510,2025-09-16 09:29:00,-,-,-
641126-2511,2025-09-16 09:12:00,2025-09-16 09:07:00,@campaign-1,@campaign-1
534812-2512,2025-09-16 08:22:00,2025-09-16 08:30:00,@yt_5_15_2025,@yt_5_15_2025
534568-2513,2025-09-16 03:48:00,2025-09-16 02:49:00,@yt_8_22_2025,@yt_8_22_2025
376280-2514,2025-09-16 02:15:00,2025-09-16 02:11:00,@campaign-1,@campaign-1
344104-2515,2025-09-15 22:52:00,2025-09-15 22:55:00,@yt_4_9_2025,@yt_4_9_2025
654037-2516,2025-09-15 19:28:00,2025-09-15 19:27:00,@linkedinsetter,@linkedinsetter
544063-2517,2025-09-15 19:11:00,2025-09-15 19:42:00,@campaign-1,@campaign-1
455487-2518,2025-09-15 18:38:00,2025-09-15 18:38:00,@linkedinsetter,@linkedinsetter
302959-2519,2025-09-15 16:20:00,2025-09-15 16:12:00,@campaign-1,@campaign-1
670398-2520,2025-09-15 14:37:00,2025-09-15 14:36:00,@linkedinsetter,@linkedinsetter
935715-2521,2025-09-15 14:13:00,2025-09-18 20:07:00,@campaign-1,@campaign-1
569197-2522,2025-09-15 13:10:00,2025-09-15 13:10:00,@linkedinsetter,@linkedinsetter
728335-2523,2025-09-15 12:54:00,2025-09-15 12:46:00,@campaign-1,@campaign-1
321929-2524,2025-09-15 12:36:00,2025-09-15 13:11:00,@campaign-1,@linkedinsetter
101445-2525,2025-09-15 12:04:00,2025-09-15 12:01:00,@campaign-1,@campaign-1
708051-2526,2025-09-15 10:33:00,-,-,-
388590-2527,2025-09-15 08:56:00,2025-09-15 08:59:00,@campaign-1,@campaign-1
257397-2528,2025-09-15 06:14:00,-,-,-
622068-2529,2025-09-15 04:51:00,-,-,-
962819-2530,2025-09-15 00:59:00,2025-09-15 00:55:00,@campaign-1,@campaign-1
172575-2531,2025-09-14 22:08:00,2025-09-14 22:34:00,@yt_9_10_2025,@yt_9_10_2025
208432-2532,2025-09-14 22:02:00,2025-09-17 08:33:00,@yt_9_10_2025,@google_organic
310493-2533,2025-09-14 21:57:00,2025-09-14 21:54:00,@yt_7_15_2025,@yt_7_15_2025
759527-2534,2025-09-14 21:15:00,2025-09-14 21:15:00,@campaign-1,@campaign-1
327894-2535,2025-09-14 20:50:00,2025-09-14 20:57:00,@linkedinbio,@linkedinbio
399118-2536,2025-09-14 19:33:00,2025-09-14 19:37:00,@campaign-1,@campaign-1
706061-2537,2025-09-14 18:10:00,2025-09-26 13:51:00,@campaign-1,@main-campaign
348154-2538,2025-09-14 18:02:00,2025-09-14 17:59:00,@linkedin_organic,@linkedin_organic
439313-2539,2025-09-14 17:42:00,2025-09-14 17:48:00,@linkedinbio,@linkedinbio
319529-2540,2025-09-14 17:09:00,2025-09-14 17:06:00,@campaign-1,@yt_9_6_2025
768671-2541,2025-09-14 13:44:00,2025-09-14 13:44:00,@linkedinsetter,@linkedinsetter
788415-2542,2025-09-14 11:12:00,2025-09-14 11:13:00,@linkedin_organic,@linkedinbio
593429-2543,2025-09-14 11:07:00,2025-09-14 11:06:00,@linkedinsetter,@linkedinsetter
796182-2544,2025-09-14 11:05:00,2025-09-14 13:45:00,@yt_7_15_2025,@yt_7_15_2025
885034-2545,2025-09-14 09:28:00,2025-09-14 12:46:00,@yt_6_30_2025,@yt_8_22_2025
572529-2546,2025-09-14 08:27:00,-,-,-
326366-2547,2025-09-14 08:23:00,2025-09-14 08:24:00,@yt_7_15_2025,@yt_9_10_2025
570193-2548,2025-09-14 07:36:00,2025-09-14 07:39:00,@yt_bio,@yt_bio
731952-2549,2025-09-14 06:45:00,2025-09-14 06:40:00,@campaign-1,@campaign-1
406557-2550,2025-09-14 01:37:00,2025-09-14 01:45:00,@yt_7_15_2025,@yt_7_15_2025
449446-2551,2025-09-13 22:03:00,2025-09-13 22:05:00,@campaign-1,@campaign-1
808308-2552,2025-09-13 21:39:00,2025-09-16 20:36:00,@linkedinbio,@linkedinsetter
806386-2553,2025-09-13 21:09:00,2025-09-13 21:07:00,@campaign-1,@campaign-1
511306-2554,2025-09-13 20:38:00,2025-09-17 12:18:00,@linkedin_organic,@linkedinsetter
107558-2555,2025-09-13 20:33:00,2025-09-13 19:46:00,@yt_5_15_2025,@yt_5_15_2025
265696-2556,2025-09-13 19:27:00,2025-09-13 19:32:00,@yt_bio,@yt_bio
665271-2557,2025-09-13 19:01:00,2025-09-13 19:34:00,@yt_6_30_2025,@yt_6_30_2025
438976-2558,2025-09-13 18:17:00,2025-09-13 18:15:00,@campaign-1,@campaign-1
487261-2559,2025-09-13 16:43:00,2025-09-13 16:43:00,@campaign-1,@campaign-1
980068-2560,2025-09-13 16:40:00,2025-09-13 16:40:00,@yt_7_15_2025,@yt_7_15_2025
777978-2561,2025-09-13 15:57:00,2025-09-13 15:57:00,@yt_5_27_2025,@yt_5_27_2025
162691-2562,2025-09-13 13:52:00,2025-09-13 13:53:00,@campaign-1,@campaign-1
120663-2563,2025-09-13 12:09:00,2025-10-27 08:12:00,@yt_9_10_2025,@yt_10_27_2025
573689-2564,2025-09-13 11:33:00,2025-09-11 05:35:00,@campaign-1,@campaign-1
607716-2565,2025-09-13 09:18:00,2025-09-13 09:19:00,@yt_9_6_2025,@yt_9_6_2025
865601-2566,2025-09-13 07:34:00,2025-09-13 07:32:00,@yt_9_6_2025,@yt_9_6_2025
343372-2567,2025-09-13 04:05:00,-,-,-
284551-2568,2025-09-13 04:03:00,2025-09-13 04:13:00,@campaign-1,@campaign-1
995218-2569,2025-09-13 03:44:00,2025-11-18 02:17:00,@campaign-1,@yt_11_17_2025
228719-2570,2025-09-13 01:03:00,2025-09-13 00:59:00,@yt_9_3_2025,@yt_9_3_2025
516132-2571,2025-09-12 23:27:00,2025-09-12 23:29:00,@campaign-1,@campaign-1
513748-2572,2025-09-12 21:34:00,2025-09-12 21:35:00,@campaign-1,@campaign-1
534796-2573,2025-09-12 21:08:00,2025-09-14 16:18:00,@yt_9_10_2025,@yt_9_10_2025
654809-2574,2025-09-12 20:32:00,2025-09-12 20:34:00,@yt_7_15_2025,@yt_7_15_2025
948234-2575,2025-09-12 16:07:00,2025-09-12 15:58:00,@yt_7_15_2025,@yt_7_15_2025
107482-2576,2025-09-12 15:29:00,2025-09-24 19:22:00,@campaign-1,@campaign-broad-20
292298-2577,2025-09-12 08:20:00,2025-09-12 08:21:00,@campaign-1,@campaign-1
924634-2578,2025-09-12 06:31:00,-,-,-
728121-2579,2025-09-12 06:11:00,2025-09-12 06:09:00,@campaign-1,@campaign-1
868234-2580,2025-09-12 00:56:00,2025-09-12 00:58:00,@campaign-1,@campaign-1
699347-2581,2025-09-12 00:09:00,2025-10-21 15:16:00,@yt_7_15_2025,@yt_7_15_2025
714308-2582,2025-09-11 23:04:00,2025-09-11 23:02:00,@campaign-1,@campaign-1
557864-2583,2025-09-11 21:29:00,2025-09-11 21:29:00,@yt_9_6_2025,@yt_9_6_2025
449694-2584,2025-09-11 21:18:00,2025-09-10 10:21:00,@campaign-1,@campaign-1
832519-2585,2025-09-11 19:35:00,2025-09-11 19:37:00,@yt_9_3_2025,@yt_9_3_2025
821961-2586,2025-09-11 19:14:00,2025-09-11 21:29:00,@yt_7_15_2025,@yt_6_6_2025
526047-2587,2025-09-11 18:22:00,2025-09-11 18:19:00,@campaign-1,@campaign-1
646386-2588,2025-09-11 16:43:00,2025-09-14 14:06:00,@linkedinbio,@instagrambio
667686-2589,2025-09-11 15:47:00,2025-09-11 15:44:00,@campaign-1,@campaign-1
921616-2590,2025-09-11 15:20:00,2025-09-11 15:20:00,@linkedinsetter,@linkedinsetter
978412-2591,2025-09-11 15:14:00,-,-,-
156999-2592,2025-09-11 13:44:00,2025-09-11 13:46:00,@campaign-1,@campaign-1
879866-2593,2025-09-11 11:54:00,2025-09-15 18:50:00,@linkedinbio,@linkedinsetter
299515-2594,2025-09-11 11:53:00,2025-09-11 12:00:00,@yt_6_30_2025,@yt_6_30_2025
389409-2595,2025-09-11 11:16:00,-,-,-
844812-2596,2025-09-11 10:34:00,2025-09-11 10:35:00,@linkedin_organic,@linkedin_organic
923938-2597,2025-09-11 10:29:00,2025-09-11 10:29:00,@linkedinbio,@linkedinsetter
523972-2598,2025-09-11 10:13:00,-,-,-
279514-2599,2025-09-11 10:01:00,-,-,-
852221-2600,2025-09-11 09:44:00,-,-,-
379398-2601,2025-09-11 07:16:00,2025-09-11 07:13:00,@campaign-1,@campaign-1
451972-2602,2025-09-11 06:43:00,-,-,-
638266-2603,2025-09-11 06:25:00,2025-09-11 06:22:00,@campaign-1,@campaign-1
191193-2604,2025-09-11 03:52:00,2025-09-11 03:50:00,@yt_9_6_2025,@yt_9_6_2025
788274-2605,2025-09-11 00:09:00,2025-09-11 00:05:00,@yt_9_10_2025,@yt_9_10_2025
937107-2606,2025-09-10 23:55:00,2025-09-10 23:51:00,@campaign-1,@campaign-1
503574-2607,2025-09-10 22:47:00,2025-09-10 22:46:00,@yt_9_10_2025,@yt_9_10_2025
501414-2608,2025-09-10 21:17:00,-,-,-
785299-2609,2025-09-10 17:01:00,2025-09-10 17:11:00,@campaign-1,@campaign-1
134907-2610,2025-09-10 16:23:00,2025-09-10 16:20:00,@yt_7_15_2025,@yt_7_15_2025
180907-2611,2025-09-10 15:35:00,-,-,-
854819-2612,2025-09-10 15:33:00,-,-,-
316841-2613,2025-09-10 15:20:00,2025-09-10 15:19:00,@yt_9_6_2025,@linkedinsetter
820129-2614,2025-09-10 15:06:00,2025-09-10 15:08:00,@yt_9_10_2025,@yt_9_10_2025
413639-2615,2025-09-10 14:36:00,-,-,-
507117-2616,2025-09-10 13:59:00,2025-10-06 02:48:00,@yt_7_15_2025,@yt_10_2_2025
152611-2617,2025-09-10 12:33:00,2025-09-10 12:35:00,@yt_9_6_2025,@yt_9_6_2025
604297-2618,2025-09-10 11:55:00,-,-,-
252263-2619,2025-09-10 11:06:00,2025-10-23 13:13:00,@yt_bio,@google_organic
692117-2620,2025-09-10 10:20:00,2025-09-10 10:19:00,@yt_7_15_2025,@yt_7_15_2025
622777-2621,2025-09-10 09:28:00,2025-09-10 09:29:00,@yt_9_10_2025,@yt_9_10_2025
416206-2622,2025-09-10 09:07:00,-,-,-
618393-2623,2025-09-10 07:50:00,2025-09-10 07:57:00,@yt_9_10_2025,@google_organic
890121-2624,2025-09-10 07:20:00,-,-,-
793289-2625,2025-09-10 06:05:00,-,-,-
164900-2626,2025-09-09 23:59:00,2025-09-09 23:56:00,@campaign-1,@campaign-1
854049-2627,2025-09-09 20:12:00,-,-,-
973836-2628,2025-09-09 19:35:00,2025-09-09 19:29:00,@yt_9_6_2025,@yt_9_6_2025
601387-2629,2025-09-09 19:35:00,-,-,-
592026-2630,2025-09-09 19:19:00,2025-09-09 19:29:00,@yt_7_15_2025,@yt_7_15_2025
949390-2631,2025-09-09 18:50:00,2025-09-09 18:41:00,@campaign-1,@campaign-1
773543-2632,2025-09-09 17:52:00,2025-09-09 17:42:00,@yt_7_15_2025,@yt_7_15_2025
549642-2633,2025-09-09 17:41:00,2025-10-11 23:01:00,@campaign-1,@main-campaign
684992-2634,2025-09-09 17:38:00,-,-,-
556443-2635,2025-09-09 14:01:00,-,-,-
629607-2636,2025-09-09 13:33:00,-,-,-
160037-2637,2025-09-09 13:32:00,2025-09-09 13:29:00,@yt_7_15_2025,@yt_7_15_2025
695625-2638,2025-09-09 12:34:00,2025-09-18 09:22:00,@yt_9_6_2025,@yt_9_18_2025
570659-2639,2025-09-09 11:13:00,2025-09-09 11:13:00,@yt_9_3_2025,@yt_9_6_2025
891654-2640,2025-09-09 11:06:00,2025-09-09 11:04:00,@yt_9_6_2025,@yt_9_6_2025
210024-2641,2025-09-09 10:38:00,2025-09-09 10:28:00,@campaign-1,@campaign-1
773708-2642,2025-09-09 10:36:00,2025-09-24 16:59:00,@campaign-1,@retargeting-10
525592-2643,2025-09-09 10:29:00,2025-09-09 10:27:00,@yt_7_15_2025,@yt_7_15_2025
914285-2644,2025-09-09 09:20:00,2025-09-09 09:21:00,@campaign-1,@linkedinbio
259279-2645,2025-09-09 08:57:00,2025-09-09 08:54:00,@campaign-1,@campaign-1
659190-2646,2025-09-09 07:45:00,-,-,-
962336-2647,2025-09-09 07:28:00,2025-09-09 08:10:00,@yt_9_6_2025,@yt_9_6_2025
832763-2648,2025-09-09 07:17:00,2025-09-09 07:17:00,@yt_bio,@yt_9_6_2025
797235-2649,2025-09-09 06:56:00,2025-09-09 06:57:00,@campaign-1,@campaign-1
164692-2650,2025-09-09 06:40:00,-,-,-
181412-2651,2025-09-09 04:44:00,2025-09-09 04:46:00,@yt_bio,@yt_bio
378717-2652,2025-09-08 22:59:00,-,-,-
854183-2653,2025-09-08 22:59:00,2025-09-08 22:56:00,@yt_9_6_2025,@yt_9_6_2025
444506-2654,2025-09-08 21:43:00,2025-09-08 21:41:00,@campaign-1,@campaign-1
323885-2655,2025-09-08 21:37:00,2025-10-09 15:14:00,@campaign-1,@main-campaign
796240-2656,2025-09-08 21:36:00,2025-09-08 21:37:00,@campaign-1,@campaign-1
465530-2657,2025-09-08 19:04:00,-,-,-
432543-2658,2025-09-08 18:07:00,2025-09-09 12:19:00,@yt_7_15_2025,@yt_7_15_2025
642708-2659,2025-09-08 17:22:00,2025-09-08 17:23:00,@yt_9_6_2025,@yt_9_6_2025
227242-2660,2025-09-08 15:58:00,2025-09-08 15:56:00,@yt_7_15_2025,@yt_7_15_2025
301042-2661,2025-09-08 15:30:00,2025-09-08 15:32:00,@yt_bio,@yt_bio
585341-2662,2025-09-08 15:26:00,-,-,-
527044-2663,2025-09-08 15:18:00,-,-,-
921690-2664,2025-09-08 14:34:00,2025-09-08 14:26:00,@campaign-1,@campaign-1
877812-2665,2025-09-08 14:06:00,2025-09-08 14:02:00,@yt_5_15_2025,@yt_5_15_2025
411842-2666,2025-09-08 13:56:00,2025-09-08 13:56:00,@yt_8_22_2025,@yt_8_22_2025
773733-2667,2025-09-08 13:44:00,-,-,-
173348-2668,2025-09-08 13:31:00,2025-09-08 13:39:00,@yt_9_6_2025,@yt_9_6_2025
128748-2669,2025-09-08 13:14:00,-,-,-
335380-2670,2025-09-08 12:43:00,-,-,-
924084-2671,2025-09-08 12:41:00,-,-,-
762111-2672,2025-09-08 12:38:00,2025-09-08 12:38:00,@instagrambio,@instagrambio
963232-2673,2025-09-08 12:35:00,-,-,-
463878-2674,2025-09-08 12:22:00,2025-09-08 12:23:00,@campaign-1,@campaign-1
315187-2675,0,2025-09-08 11:09:00,2025-11-29 11:59:00,@main-campaign-120236232597580703
895114-2676,2025-09-08 10:32:00,-,-,-
607640-2677,2025-09-08 10:06:00,2025-09-08 10:23:00,@yt_7_15_2025,@yt_7_15_2025
991895-2678,2025-09-08 09:55:00,-,-,-
957147-2679,2025-09-08 09:03:00,2025-09-08 08:58:00,@yt_9_3_2025,@yt_9_3_2025
780529-2680,2025-09-08 07:23:00,2025-09-08 07:26:00,@yt_7_15_2025,@yt_7_15_2025
438375-2681,2025-09-08 06:47:00,2025-09-24 04:07:00,@campaign-1,@main-campaign
970189-2682,2025-09-08 06:31:00,2025-09-08 06:32:00,@yt_4_9_2025,@yt_4_9_2025
348224-2683,2025-09-08 06:17:00,2025-09-08 06:23:00,@campaign-1,@campaign-1
220618-2684,2025-09-08 05:57:00,2025-09-08 06:01:00,@campaign-1,@campaign-1
430367-2685,2025-09-07 22:49:00,2025-09-07 23:38:00,@yt_9_6_2025,@yt_9_6_2025
236246-2686,2025-09-07 22:00:00,2025-09-07 22:03:00,@yt_9_6_2025,@yt_9_6_2025
894514-2687,2025-09-07 21:41:00,2025-09-07 19:45:00,@campaign-1,@campaign-1
900312-2688,2025-09-07 21:10:00,2025-09-07 21:07:00,@campaign-1,@campaign-1
416297-2689,2025-09-07 20:24:00,2025-09-07 20:20:00,@yt_9_3_2025,@yt_9_3_2025
286641-2690,2025-09-07 20:18:00,2025-09-07 20:02:00,@campaign-1,@campaign-1
143157-2691,2025-09-07 20:05:00,2025-09-07 20:03:00,@campaign-1,@campaign-1
245133-2692,2025-09-07 20:01:00,2025-09-07 20:01:00,@yt_9_6_2025,@yt_9_6_2025
573164-2693,2025-09-07 17:54:00,2025-09-14 17:06:00,@campaign-1,@yt_9_6_2025
669583-2694,2025-09-07 15:34:00,2025-09-20 13:32:00,@campaign-1,@campaign-1
702286-2695,2025-09-07 12:04:00,2025-09-30 07:22:00,@campaign-1,@main-campaign
152997-2696,2025-09-07 11:41:00,2025-09-07 11:37:00,@campaign-1,@campaign-1
667485-2697,2025-09-07 11:40:00,-,-,-
794555-2698,2025-09-07 11:39:00,2025-09-09 13:02:00,@yt_7_15_2025,@yt_7_15_2025
